id,dataReferencia,valor,quantidadeBeneficiados,municipio.codigoIBGE,municipio.nomeIBGE,municipio.codigoRegiao,municipio.nomeRegiao,municipio.pais,municipio.uf.sigla,municipio.uf.nome,tipo.id,tipo.descricao,tipo.descricaoDetalhada
22301278,2022-06-01,639354.0,2361,2606903,IGUARACI,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
10601348,2022-06-01,1627520.0,6012,2607000,INAJÁ,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
2601421,2022-06-01,258937.0,930,2607109,INGAZEIRA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
10801331,2022-06-01,3235045.0,15650,2607208,IPOJUCA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
2901070,2022-06-01,1516381.0,5933,2607307,IPUBI,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
12601278,2022-06-01,263629.0,872,2607406,ITACURUBA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
20401116,2022-06-01,1481880.0,5546,2607505,ITAÍBA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
12201163,2022-06-01,1113826.0,4472,2607604,ILHA DE ITAMARACÁ,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
25301127,2022-06-01,1335867.0,5889,2607653,ITAMBÉ,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
8901389,2022-06-01,680313.0,2701,2607703,ITAPETIM,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
5901377,2022-06-01,961689.0,4215,2607752,ITAPISSUMA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
23501420,2022-06-01,488111.0,2404,2607802,ITAQUITINGA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
2701095,2022-06-01,13616223.0,76991,2607901,JABOATÃO DOS GUARARAPES,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
2001096,2022-06-01,521797.0,2345,2607950,JAQUEIRA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
16701219,2022-06-01,757335.0,4496,2608008,JATAÚBA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
20501326,2022-06-01,615833.0,2375,2608057,JATOBÁ,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
2801163,2022-06-01,1023213.0,5137,2608107,JOÃO ALFREDO,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
701235,2022-06-01,793165.0,3287,2608206,JOAQUIM NABUCO,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
9301186,2022-06-01,522570.0,2132,2608255,JUCATI,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
22001141,2022-06-01,556945.0,2714,2608305,JUPI,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
2001267,2022-06-01,754533.0,3587,2608404,JUREMA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
27101357,2022-06-01,747909.0,3071,2608453,LAGOA DO CARRO,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
23501296,2022-06-01,578781.0,3132,2608503,LAGOA DE ITAENGA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
15101424,2022-06-01,626759.0,2455,2608602,LAGOA DO OURO,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
4601066,2022-06-01,859158.0,3390,2608701,LAGOA DOS GATOS,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
16501261,2022-06-01,938659.0,4671,2608750,LAGOA GRANDE,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
14701217,2022-06-01,1867030.0,7086,2608800,LAJEDO,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
9301160,2022-06-01,1545726.0,8680,2608909,LIMOEIRO,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
24001158,2022-06-01,661970.0,3520,2609006,MACAPARANA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
3601257,2022-06-01,562897.0,2459,2609105,MACHADOS,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
5301265,2022-06-01,1229746.0,4078,2609154,MANARI,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
9501340,2022-06-01,612059.0,2519,2609204,MARAIAL,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
24201286,2022-06-01,793857.0,3031,2609303,MIRANDIBA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
16501420,2022-06-01,1974091.0,10019,2609402,MORENO,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
16201378,2022-06-01,946483.0,4363,2609501,NAZARÉ DA MATA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
22601372,2022-06-01,6985046.0,43232,2609600,OLINDA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
25001301,2022-06-01,815527.0,3862,2609709,OROBÓ,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
22001215,2022-06-01,1063469.0,3616,2609808,OROCÓ,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
26901133,2022-06-01,2762085.0,12220,2609907,OURICURI,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
25201233,2022-06-01,2471883.0,11107,2610004,PALMARES,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
22301180,2022-06-01,410995.0,1671,2610103,PALMEIRINA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
3801381,2022-06-01,1114429.0,4957,2610202,PANELAS,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
14101400,2022-06-01,765748.0,2972,2610301,PARANATAMA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
201166,2022-06-01,991456.0,3645,2610400,PARNAMIRIM,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
19101077,2022-06-01,1070994.0,6176,2610509,PASSIRA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
20201081,2022-06-01,2620649.0,10340,2610608,PAUDALHO,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
17501291,2022-06-01,7026182.0,37486,2610707,PAULISTA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
11601236,2022-06-01,1175618.0,5564,2610806,PEDRA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
5701323,2022-06-01,3382210.0,14803,2610905,PESQUEIRA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
20601188,2022-06-01,1300925.0,5872,2611002,PETROLÂNDIA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
28201310,2022-06-01,8894383.0,38566,2611101,PETROLINA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
7101388,2022-06-01,661317.0,2771,2611200,POÇÃO,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
801320,2022-06-01,1367179.0,5617,2611309,POMBOS,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
5701402,2022-06-01,497134.0,2508,2611408,PRIMAVERA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
301293,2022-06-01,1043486.0,4259,2611507,QUIPAPÁ,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
20801172,2022-06-01,312691.0,1226,2611533,QUIXABA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
25301108,2022-06-01,18681553.0,116881,2611606,RECIFE,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
26201089,2022-06-01,1071845.0,5045,2611705,RIACHO DAS ALMAS,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
18501262,2022-06-01,1080574.0,6376,2611804,RIBEIRÃO,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
1201243,2022-06-01,1047671.0,3540,2611903,RIO FORMOSO,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
4001255,2022-06-01,515344.0,2509,2612000,SAIRÉ,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
4401269,2022-06-01,309561.0,1433,2612109,SALGADINHO,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
25001257,2022-06-01,1542980.0,8868,2612208,SALGUEIRO,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
26601319,2022-06-01,912356.0,2905,2612307,SALOÁ,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
25601267,2022-06-01,873921.0,4310,2612406,SANHARÓ,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
15401381,2022-06-01,752308.0,2700,2612455,SANTA CRUZ,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
9801382,2022-06-01,356640.0,1897,2612471,SANTA CRUZ DA BAIXA VERDE,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
22701255,2022-06-01,2737239.0,14997,2612505,SANTA CRUZ DO CAPIBARIBE,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
3601463,2022-06-01,668465.0,2770,2612554,SANTA FILOMENA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
23501415,2022-06-01,2464299.0,10083,2612604,SANTA MARIA DA BOA VISTA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
7701313,2022-06-01,704169.0,3281,2612703,SANTA MARIA DO CAMBUCÁ,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
25501289,2022-06-01,486425.0,1851,2612802,SANTA TEREZINHA,2,NORDESTE,BRASIL,PE,PERNAMBUCO,7,Auxílio Brasil,Auxílio Brasil
